GEOID,County,Borough,population,median_income,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,poverty_pct,child_poverty_pct,commute_drive_pct,commute_carpool_pct,commute_transit_pct,commute_walk_pct,commute_work_home_pct,mean_commute,n_listings,n_unique_hosts,n_entire_home,availability_365,number_of_reviews,share_entire_home,listings_per_1000_residents,median_income_z,pct_white_z,poverty_pct_z,gentrification_proxy,gentrifying,listings_per_1000_capped
36081021400,Queens,Queens,6415,51648.0,39.9,10.6,6.4,0.0,34.9,28.7,28.9,17.7,5.9,71.1,1.6,3.6,45.6,13.0,12.0,6.0,232.84615384615384,61.23076923076923,0.4615384615384615,2.026500389711613,-0.25841140781250405,-0.7383308764727592,0.6905679950997236,-1.6873102793849868,0,2.026500389711613
36081021600,Queens,Queens,4373,59152.0,36.6,26.6,9.4,1.8,20.6,11.1,9.3,19.5,5.6,64.2,1.0,9.7,48.8,,,,,,,0.0,0.0038088038010630843,-0.21226278786637864,-0.639417966809861,0.4309639827445454,0,0.0
36081021900,Queens,Queens,4,,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,100.0,0.0,,,,,,,,0.0,-0.15857623396122988,2.201074568615392,-1.478215931423292,3.520714266077454,1,0.0
36081022001,Queens,Queens,5889,61867.0,30.3,30.2,12.8,0.0,24.4,9.2,9.5,31.2,3.0,63.7,2.1,0.0,44.4,,,,,,,0.0,0.09868192140911675,-0.09389746792994308,-0.7829959967887367,0.7877804502679103,0,0.0
36081022002,Queens,Queens,6421,57287.0,23.6,37.4,15.0,0.0,19.7,14.1,13.4,28.9,4.3,58.9,5.0,1.9,46.6,7.0,5.0,2.0,156.42857142857142,13.142857142857142,0.2857142857142857,1.0901728702694284,-0.061361864463769365,0.14283317194292816,-0.41271581421163633,0.49418712169079515,0,1.0901728702694284
36081023000,Queens,Queens,2430,108289.0,43.6,17.7,0.8,0.0,36.4,8.0,9.2,42.3,6.9,40.2,7.8,0.9,38.4,6.0,2.0,1.0,116.0,8.833333333333334,0.1666666666666666,2.4691358024691357,1.7208549842456056,-0.5048881621536779,-0.8736768578280265,2.0896436799199543,1,2.4691358024691357
36081023200,Queens,Queens,5619,65238.0,27.9,18.1,12.0,0.0,32.8,16.1,30.0,31.1,7.3,56.3,3.3,2.0,47.3,4.0,4.0,2.0,182.25,17.0,0.5,0.7118704395799964,0.21647834109852704,-0.49173645993851833,-0.26158104581281977,-0.013677073027171527,0,0.7118704395799964
36081023500,Queens,Queens,8855,48859.0,56.3,9.0,0.6,0.0,32.1,24.5,44.1,11.9,2.0,74.1,8.9,1.3,35.6,,,,,,,0.0,-0.3558703857163205,-0.7909376853333973,0.37318498146220913,-1.5199930525119267,0,0.0
36081023600,Queens,Queens,2707,50991.0,35.3,10.9,7.5,0.0,41.0,15.9,22.4,19.3,2.9,64.8,10.3,1.3,49.0,6.0,4.0,6.0,303.5,6.333333333333333,1.0,2.2164758034724787,-0.2813696539519115,-0.7284670998113897,-0.2766945226527015,-0.7331422311105995,0,2.2164758034724787
36081023800,Queens,Queens,4705,38750.0,37.1,3.4,12.1,0.1,34.3,28.2,41.4,13.2,3.7,70.0,7.8,1.9,46.0,1.0,1.0,1.0,351.0,37.0,1.0,0.21253985122210414,-0.709119868552348,-0.9750615163456305,0.6527843030000196,-2.3369656878979983,0,0.21253985122210414
36081024000,Queens,Queens,6087,39856.0,51.6,2.6,15.1,0.0,16.3,24.8,38.5,17.4,0.8,73.2,6.3,0.7,45.2,,,,,,,0.0,-0.6704717403481095,-1.0013649207759494,0.3958551967220317,-2.0676918578460906,0,0.0
36081024300,Queens,Queens,6119,62071.0,40.8,25.8,0.5,0.0,31.3,9.5,9.2,31.0,6.4,55.2,5.3,0.3,37.8,12.0,11.0,5.0,110.08333333333331,51.833333333333336,0.4166666666666667,1.9611047556790324,0.10581050925148984,-0.2385661922966977,-0.7603257815289142,0.6275700984837063,0,1.9611047556790324
36081024500,Queens,Queens,6158,60833.0,41.9,33.7,1.6,0.4,21.7,8.1,20.2,21.0,1.9,73.0,1.5,1.0,42.0,5.0,5.0,1.0,212.2,41.2,0.2,0.8119519324455993,0.06254976538453941,0.021179926452702783,-0.8661201194080856,0.9498498112453279,0,0.8119519324455993
36081024700,Queens,Queens,1574,56250.0,42.4,15.5,1.9,0.0,37.8,8.7,15.3,23.5,7.4,61.2,4.7,0.0,38.7,13.0,8.0,3.0,56.84615384615385,7.769230769230769,0.2307692307692307,8.259212198221093,-0.09759885266249925,-0.5772225243370552,-0.8207796888884408,0.1459583118888863,0,8.259212198221093
36081024900,Queens,Queens,5099,53894.0,23.3,28.7,1.1,0.0,45.1,14.3,12.4,17.0,4.9,73.1,2.3,1.4,36.2,38.0,13.0,4.0,86.57894736842105,18.23684210526316,0.1052631578947368,7.452441655226515,-0.1799270534302983,-0.14321635123679127,-0.39760233737175465,0.07445893270466508,0,7.452441655226515
36081025100,Queens,Queens,5909,41456.0,37.2,27.9,0.5,0.0,33.2,9.2,2.6,16.0,4.8,69.8,7.0,1.9,37.1,26.0,19.0,13.0,204.15384615384616,35.03846153846154,0.5,4.400067693349128,-0.6145612474667519,-0.1695197556671103,-0.7829959967887367,-0.0010850063451255387,0,4.400067693349128
36081025301,Queens,Queens,3967,51302.0,29.7,40.1,0.7,0.0,28.0,13.1,15.0,7.3,1.8,80.4,3.5,2.0,37.4,33.0,25.0,18.0,173.96969696969697,17.484848484848484,0.5454545454545454,8.318628686664987,-0.2705020518980976,0.23160716189525496,-0.48828319841104456,0.4493883084082019,0,8.318628686664987
36081025302,Queens,Queens,2881,56676.0,52.6,19.3,0.7,2.8,23.0,18.8,29.3,14.9,5.6,74.0,3.3,0.4,37.6,15.0,14.0,6.0,179.93333333333334,56.86666666666667,0.4,5.206525511975008,-0.08271268393283779,-0.4522813532930398,-0.05754910847441765,-0.47744492875145994,0,5.206525511975008
36081025400,Queens,Queens,9094,32741.0,19.8,0.1,66.5,0.6,9.3,26.4,35.9,25.2,6.2,55.7,12.9,0.0,46.7,,,,,,,0.0,-0.9190987133798966,-1.0835630596206964,0.5167630114410846,-2.5194247844416777,0,0.0
36081025500,Queens,Queens,1423,77396.0,26.2,33.4,0.0,0.0,37.9,11.0,20.0,15.9,6.4,75.5,1.0,1.2,39.1,4.0,4.0,1.0,135.5,15.0,0.25,2.8109627547434997,0.6413281988807431,0.011316149791333007,-0.6469747052298018,1.299619053901878,1,2.8109627547434997
36081025700,Queens,Queens,1327,61848.0,31.7,26.9,4.1,0.0,30.7,9.1,0.0,15.4,2.4,70.8,7.1,4.0,32.9,9.0,5.0,1.0,260.3333333333333,4.222222222222222,0.1111111111111111,6.782215523737754,0.09801798430615064,-0.2023990112050091,-0.7905527352086774,0.6861717083098189,0,6.782215523737754
36081025800,Queens,Queens,2048,67596.0,13.7,1.9,72.2,0.0,6.8,12.7,15.8,41.7,4.9,46.7,6.7,0.0,42.8,7.0,7.0,2.0,235.28571428571428,21.714285714285715,0.2857142857142857,3.41796875,0.2988764299824278,-1.0243803996524787,-0.5185101520908079,-0.20699381757924307,0,3.41796875
36081025900,Queens,Queens,3353,47529.0,42.4,13.4,0.2,0.0,41.2,13.3,9.5,14.8,6.4,75.0,1.8,0.0,38.5,8.0,8.0,2.0,91.875,3.375,0.25,2.385923053981509,-0.402345982923949,-0.6462689609666427,-0.4731697215711628,-0.5754452223194289,0,2.385923053981509
36081026000,Queens,Queens,2818,37857.0,25.7,0.0,67.4,0.0,4.2,35.4,57.1,38.5,5.3,45.3,4.3,3.8,42.8,,,,,,,0.0,-0.7403249123917557,-1.0868509851744863,1.1968694692357587,-3.0240453668020004,0,0.0
36081026100,Queens,Queens,7098,39852.0,43.7,7.9,2.0,0.0,43.9,26.2,30.8,19.6,2.5,64.7,12.6,0.0,34.3,21.0,17.0,5.0,80.0952380952381,22.142857142857142,0.238095238095238,2.9585798816568047,-0.6706115165803129,-0.8271048664250861,0.5016495346012031,-1.999365917606602,0,2.9585798816568047
36081026200,Queens,Queens,1208,64464.0,12.1,0.0,78.9,0.0,1.4,20.4,26.5,35.2,5.3,56.7,2.8,0.0,49.9,,,,,,,0.0,0.1894316401671703,-1.0868509851744863,0.06335870624463534,-0.9607780512519514,0,0.0
36081026300,Queens,Queens,7124,44935.0,33.0,10.5,0.4,0.0,53.6,22.3,23.9,16.9,1.1,73.2,6.0,1.9,42.4,31.0,12.0,6.0,114.58064516129032,24.967741935483872,0.1935483870967742,4.351487928130264,-0.49299086950785,-0.7416188020265492,0.2069367362235111,-1.44154640775791,0,4.351487928130264
36081026400,Queens,Queens,2365,58147.0,22.0,0.8,71.0,0.0,3.0,16.1,22.9,35.2,9.8,47.5,4.2,3.0,49.1,4.0,3.0,1.0,233.75,36.0,0.25,1.6913319238900633,-0.031309974540039656,-1.0605475807441676,-0.26158104581281977,-0.8302765094713873,0,1.6913319238900633
36081026500,Queens,Queens,4127,49535.0,22.0,10.0,0.6,0.0,67.0,17.0,22.5,17.0,4.5,66.7,8.7,1.8,37.7,,,,,,,0.0,-0.33224820247394693,-0.7580584297954985,-0.1935704000333525,-0.896736232236093,0,0.0
36081026600,Queens,Queens,1933,27833.0,12.0,0.0,77.8,2.5,5.3,24.9,22.5,35.0,3.5,54.6,0.0,5.0,52.7,,,,,,,0.0,-1.090604150293461,-1.0868509851744863,0.4034119351419723,-2.5808670706099197,0,0.0
36081026700,Queens,Queens,6563,48732.0,55.8,4.6,0.6,1.5,35.0,18.3,16.2,3.4,3.2,83.0,8.8,1.0,39.4,23.0,14.0,8.0,73.91304347826087,22.782608695652176,0.3478260869565217,3.504494895627,-0.36030828108877827,-0.935606409700152,-0.09533280057412176,-1.2005818902148084,0,3.504494895627
36081026901,Queens,Queens,5089,46900.0,53.0,4.1,0.2,0.0,40.6,18.5,21.0,2.7,4.3,82.7,6.8,2.1,40.7,7.0,6.0,3.0,154.71428571428572,55.85714285714285,0.4285714285714285,1.375515818431912,-0.4243257954379327,-0.9520460374691013,-0.08021932373424016,-1.296152509172794,0,1.375515818431912
36081026902,Queens,Queens,4557,47024.0,39.5,3.7,1.6,0.0,55.2,22.1,26.0,10.6,4.2,79.7,2.1,3.4,43.2,7.0,4.0,1.0,154.85714285714286,118.71428571428572,0.1428571428571428,1.5360983102918586,-0.41999273223962746,-0.9651977396842609,0.1918232593836295,-1.5770137313075179,0,1.5360983102918586
36081027000,Queens,Queens,2080,46250.0,18.8,0.7,74.8,0.0,0.5,29.3,45.5,40.7,3.5,50.6,3.8,1.2,47.1,2.0,2.0,2.0,214.5,32.5,1.0,0.9615384615384616,-0.4470394331709842,-1.0638355062979572,0.7359084256193686,-2.24678336508831,0,0.9615384615384616
36081027100,Queens,Queens,8512,51276.0,42.1,5.6,2.2,1.1,46.4,20.0,30.2,8.3,4.1,75.8,8.4,0.5,44.0,,,,,,,0.0,-0.2714105974074197,-0.9027271541622531,0.033131752564872156,-1.207269504134545,0,0.0
36081027200,Queens,Queens,2432,59677.0,5.0,0.2,90.0,0.0,0.0,13.1,27.4,24.0,3.4,61.3,5.1,1.3,45.2,2.0,2.0,1.0,358.0,2.0,0.5,0.8223684210526315,0.022154434277758546,-1.0802751340669066,-0.48828319841104456,-0.5698375013781034,0,0.8223684210526315
36081027300,Queens,Queens,8196,39073.0,82.6,3.1,2.0,0.0,8.7,25.6,28.9,17.4,5.1,69.0,7.8,0.1,37.1,,,,,,,0.0,-0.6978329378019239,-0.984925293007,0.4563091040815583,-2.1390673348904823,0,0.0
36081027400,Queens,Queens,1781,58188.0,18.3,0.0,68.8,0.0,4.2,5.4,0.0,41.3,9.2,48.3,1.2,0.0,48.1,5.0,3.0,0.0,145.6,9.6,0.0,2.807411566535654,-0.029877268159954867,-1.0868509851744863,-1.0701520567464877,-0.04657619658795342,0,2.807411566535654
36081027500,Queens,Queens,7489,49063.0,79.2,7.2,1.3,0.0,12.3,21.8,29.2,14.3,7.6,66.7,11.1,0.0,39.1,15.0,9.0,2.0,85.13333333333334,22.933333333333334,0.1333333333333333,2.0029376418747495,-0.3487417978739474,-0.8501203453016152,0.169153044123807,-1.3680151872993696,0,2.0029376418747495
36081027600,Queens,Queens,1262,46579.0,15.7,0.3,78.4,0.0,2.5,9.4,10.0,41.9,8.1,39.4,5.6,0.0,55.4,2.0,1.0,1.0,200.5,1.0,0.5,1.5847860538827259,-0.4355428380722551,-1.076987208513117,-0.7678825199488549,-0.744647526636517,0,1.5847860538827259
36081027700,Queens,Queens,7638,39399.0,71.4,10.3,1.3,0.4,12.7,18.0,23.3,18.3,6.1,66.6,4.9,1.2,41.2,,,,,,,0.0,-0.6864411748773472,-0.7481946531341289,-0.11800301583394428,-1.316632812177532,0,0.0
36081027800,Queens,Queens,2437,38147.0,18.7,0.0,77.8,0.0,0.5,24.7,36.2,29.7,3.3,59.7,5.1,2.2,43.1,1.0,1.0,1.0,364.0,19.0,1.0,0.4103405826836274,-0.7301911355570095,-1.0868509851744863,0.38829845830209075,-2.2053405790335865,0,0.4103405826836274
36081027900,Queens,Queens,6233,48170.0,67.1,14.8,2.4,0.0,12.5,14.5,3.8,15.2,1.1,65.7,13.1,2.6,37.3,12.0,11.0,5.0,129.41666666666666,29.33333333333333,0.4166666666666667,1.9252366436707846,-0.37994684171335513,-0.6002380032135843,-0.38248886053187303,-0.5976959843950664,0,1.9252366436707846
36081028000,Queens,Queens,1775,79792.0,15.4,0.0,81.1,0.0,0.0,2.2,0.0,39.1,1.9,56.5,0.0,1.3,59.9,8.0,6.0,1.0,258.125,32.375,0.125,4.507042253521127,0.725054161970576,-1.0868509851744863,-1.3119676861845941,0.9501708629806839,0,4.507042253521127
36081028100,Queens,Queens,4435,47998.0,63.4,28.8,1.0,0.0,5.8,9.6,7.1,11.6,5.9,73.4,6.7,1.4,42.4,13.0,11.0,3.0,124.6153846153846,28.07692307692308,0.2307692307692307,2.931228861330327,-0.38595721969810104,-0.13992842568300135,-0.7527690431089733,0.22688339772787092,0,2.931228861330327
36081028200,Queens,Queens,1703,70523.0,8.5,1.4,85.1,0.0,1.3,7.0,0.0,35.0,10.5,54.5,0.0,0.0,51.3,7.0,3.0,2.0,151.85714285714286,62.285714285714285,0.2857142857142857,4.110393423370522,0.40115768789726136,-1.040820027421428,-0.9492442420274346,0.3095819025032679,0,4.110393423370522
36081028300,Queens,Queens,7318,57158.0,60.6,19.6,0.3,0.0,18.5,17.4,39.7,16.4,6.5,67.6,5.8,2.0,38.0,6.0,6.0,0.0,182.66666666666663,17.833333333333332,0.0,0.8198961464881115,-0.06586964795232882,-0.44241757663167014,-0.16334344635358933,-0.34494377823040967,0,0.8198961464881115
36081028400,Queens,Queens,4367,61964.0,8.2,0.7,86.2,0.0,0.0,23.1,38.1,37.2,7.2,50.4,4.1,1.2,46.3,21.0,18.0,12.0,230.8571428571429,34.0,0.5714285714285714,4.808793221891459,0.10207149504004906,-1.0638355062979572,0.26739064358303777,-1.2291546548409458,0,4.808793221891459
36081028500,Queens,Queens,5120,61682.0,44.5,36.7,2.3,0.0,12.6,18.8,26.0,10.4,3.3,72.3,7.1,3.9,38.2,6.0,6.0,4.0,58.833333333333336,56.0,0.6666666666666666,1.171875,0.09221727066970978,0.11981769306639914,-0.05754910847441765,0.26958407221052655,0,1.171875
36081028700,Queens,Queens,6423,61472.0,40.9,32.9,0.0,0.0,24.8,14.9,17.0,21.6,0.4,69.8,5.0,2.6,41.9,8.0,6.0,2.0,192.0,41.5,0.25,1.2455238984898023,0.08487901847903159,-0.005123477977616385,-0.35226190685210973,0.43201744735352493,0,1.2455238984898023
36081028800,Queens,Queens,4693,59792.0,10.0,1.2,80.5,0.0,4.7,11.6,10.8,43.3,3.6,48.9,2.9,1.3,43.6,,,,,,,0.0,0.026173000953606123,-1.0473958785290078,-0.601634274710157,-0.4195886028652448,0,0.0
36081028900,Queens,Queens,5574,61011.0,32.2,21.0,2.0,0.0,41.9,13.1,11.4,19.0,4.9,70.1,5.4,0.0,40.7,20.0,14.0,5.0,128.25,21.15,0.25,3.588087549336204,0.06876980771759043,-0.3963866188786119,-0.48828319841104456,0.16066638725002313,0,3.588087549336204
36081029100,Queens,Queens,6605,33785.0,29.5,14.7,1.4,0.0,54.0,23.5,18.3,10.9,3.8,79.1,4.1,1.6,37.5,,,,,,,0.0,-0.8826171167748107,-0.6035259287673742,0.2976175972628009,-1.7837606428049857,0,0.0
36081029300,Queens,Queens,1217,48355.0,7.5,10.9,0.0,0.0,81.6,10.8,13.4,19.7,7.1,62.0,8.4,0.8,33.4,,,,,,,0.0,-0.37348219097394814,-0.7284670998113897,-0.6620881820696835,-0.4398611087156544,0,0.0
36081029400,Queens,Queens,6827,65471.0,9.1,0.7,86.8,0.0,2.3,8.9,7.0,50.8,4.0,38.8,2.7,1.4,45.3,32.0,21.0,7.0,251.875,162.71875,0.21875,4.687271129339388,0.22462030662437474,-1.0638355062979572,-0.805666212048559,-0.03354898762502345,0,4.687271129339388
36081029500,Queens,Queens,3722,69539.0,26.0,36.1,3.6,0.0,33.3,8.6,8.4,12.0,2.0,72.6,8.5,4.0,38.8,15.0,12.0,4.0,188.13333333333333,27.866666666666667,0.2666666666666666,4.030091348737238,0.3667727347752264,0.10009013974365982,-0.8283364273083815,1.2951993018272678,1,4.030091348737238
36081029700,Queens,Queens,2128,55536.0,29.8,41.2,2.3,0.0,24.6,21.4,25.6,14.3,4.1,70.8,7.4,2.9,37.6,,,,,,,0.0,-0.12254891011080508,0.2677743429869437,0.13892609044404355,0.00629934243209504,0,0.0
36081030600,Queens,Queens,4058,66974.0,8.9,3.2,87.0,0.0,0.0,11.0,19.4,47.7,3.7,45.0,2.1,1.6,49.3,21.0,18.0,7.0,271.04761904761904,77.61904761904762,0.3333333333333333,5.1749630359783145,0.2771412258748,-0.9816373674532103,-0.6469747052298018,-0.05752143634860851,0,5.1749630359783145
36081030902,Queens,Queens,7894,46136.0,33.1,23.3,1.4,0.4,38.7,25.8,21.6,29.8,2.5,60.7,5.0,0.2,38.3,,,,,,,0.0,-0.45102305578878094,-0.32076433114144465,0.4714225809214399,-1.2432099678516655,0,0.0
36081030903,Queens,Queens,6441,54185.0,43.0,15.0,0.5,0.0,37.6,16.5,29.9,24.1,5.9,58.9,9.3,0.3,35.2,14.0,12.0,5.0,236.3571428571429,51.07142857142857,0.3571428571428571,2.1735755317497283,-0.1697583325375014,-0.5936621521060046,-0.2313540921330566,-0.5320663925104494,0,2.1735755317497283
36081030904,Queens,Queens,3847,53094.0,49.1,19.8,0.4,0.0,30.5,14.3,28.7,30.1,7.8,57.8,3.3,0.6,31.6,13.0,10.0,9.0,285.6923076923077,44.0,0.6923076923076923,3.3792565635560177,-0.20788229987097712,-0.4358417255240904,-0.39760233737175465,-0.2461216880233129,0,3.3792565635560177
36081031700,Queens,Queens,6451,64207.0,19.3,70.8,0.4,0.0,8.1,7.7,11.0,35.4,9.8,43.2,7.5,3.7,36.6,,,,,,,0.0,0.18045101724810222,1.2410003069087476,-0.896347073087849,2.3177983972446987,1,0.0
36081032000,Queens,Queens,5330,71806.0,9.6,4.8,80.7,0.0,0.7,21.3,12.2,49.2,6.8,41.0,1.5,1.6,45.2,21.0,16.0,12.0,290.57142857142856,21.09523809523809,0.5714285714285714,3.939962476547843,0.44599091437649996,-0.9290305585925722,0.1313693520241029,-0.6144089962401752,0,3.939962476547843
36081032700,Queens,Queens,4112,58214.0,63.0,10.3,4.3,0.6,20.1,17.6,35.2,21.0,7.1,62.5,2.6,2.3,42.4,7.0,6.0,2.0,177.0,23.571428571428573,0.2857142857142857,1.7023346303501945,-0.028968722650632807,-0.7481946531341289,-0.14822996951370745,-0.6289334062710542,0,1.7023346303501945
36081032800,Queens,Queens,2376,58125.0,5.9,3.4,88.2,0.0,0.0,8.4,10.6,40.8,3.3,47.9,5.2,0.5,50.0,6.0,6.0,3.0,297.8333333333333,38.5,0.5,2.5252525252525255,-0.03207874381715832,-0.9750615163456305,-0.8434499041482632,-0.16369035601452564,0,2.5252525252525255
36081032900,Queens,Queens,4071,53495.0,54.4,13.6,2.8,0.2,28.2,16.1,33.4,24.4,11.1,57.2,3.7,3.1,43.0,,,,,,,0.0,-0.19386973259258686,-0.6396931098590628,-0.26158104581281977,-0.5719817966388299,0,0.0
36081033000,Queens,Queens,7115,78269.0,9.5,1.1,86.9,0.0,1.2,14.6,24.6,44.7,3.2,47.8,0.6,1.8,60.1,22.0,19.0,11.0,233.54545454545453,76.5,0.5,3.09205903021785,0.6718343615591338,-1.0506838040827977,-0.3749321221119322,-0.003917320411731706,0,3.09205903021785
36081033401,Queens,Queens,3516,69320.0,9.3,1.2,85.2,0.0,2.4,10.8,16.0,36.9,7.9,47.3,4.8,1.3,50.9,15.0,13.0,5.0,214.33333333333331,33.8,0.3333333333333333,4.266211604095563,0.3591199860620906,-1.0473958785290078,-0.6620881820696835,-0.026187710397233777,0,4.266211604095563
36081033402,Queens,Queens,13061,45991.0,4.8,1.5,91.9,0.0,0.9,10.0,14.4,41.9,2.2,41.2,7.5,7.2,48.8,,,,,,,0.0,-0.456089944206154,-1.0375321018676382,-0.72254208942921,-0.7710799566445821,0,0.0
36081033700,Queens,Queens,3555,57554.0,72.1,1.9,0.0,0.8,21.0,16.0,28.8,26.6,3.8,57.9,7.5,1.1,42.7,13.0,12.0,7.0,169.3846153846154,37.53846153846154,0.5384615384615384,3.6568213783403656,-0.05203180096419281,-1.0243803996524787,-0.2691377842327607,-0.807274416383911,0,3.6568213783403656
36081033900,Queens,Queens,3374,70333.0,65.1,8.2,7.5,0.0,16.0,6.7,0.0,20.4,2.7,65.7,5.7,1.9,45.0,3.0,3.0,0.0,187.0,51.333333333333336,0.0,0.8891523414344991,0.39451831686760014,-0.8172410897637163,-0.9719144572872572,0.5491916843911411,0,0.8891523414344991
36081034700,Queens,Queens,3394,47614.0,65.1,9.3,9.9,0.0,14.2,12.6,14.7,30.9,13.9,39.3,8.7,3.5,36.0,,,,,,,0.0,-0.3993757379896269,-0.7810739086720276,-0.5260668905107487,-0.6543827561509058,0,0.0
36081035100,Queens,Queens,4215,58433.0,65.8,9.6,3.3,0.0,20.6,15.9,18.0,30.2,4.0,55.6,3.7,1.2,41.1,8.0,7.0,0.0,212.5,123.5,0.0,1.8979833926453142,-0.021315973937496985,-0.771210132010658,-0.2766945226527015,-0.5158315832954534,0,1.8979833926453142
36081035200,Queens,Queens,3044,74336.0,6.1,3.6,84.3,0.0,0.3,6.2,8.4,45.8,8.0,41.4,2.4,2.3,48.4,7.0,4.0,2.0,323.85714285714283,35.714285714285715,0.2857142857142857,2.299605781865966,0.5343993812451466,-0.9684856652380507,-1.0096981493869612,0.5756118653940572,0,2.299605781865966
36081035300,Queens,Queens,2451,45610.0,80.2,1.1,11.5,0.0,2.6,26.4,40.8,27.4,10.7,54.1,2.0,4.2,43.1,4.0,4.0,1.0,240.25,27.75,0.25,1.6319869441044472,-0.4694036303235273,-1.0506838040827977,0.5167630114410846,-2.0368504458474095,0,1.6319869441044472
36081035700,Queens,Queens,4204,47763.0,46.3,17.4,25.4,0.0,10.7,15.7,18.3,30.0,7.2,48.0,7.2,1.2,38.8,,,,,,,0.0,-0.39416907334005047,-0.5147519388150475,-0.29180799949258324,-0.6171130126625148,0,0.0
36081035800,Queens,Queens,4094,75368.0,5.2,0.1,91.3,0.0,0.0,7.4,11.9,47.5,6.7,37.0,4.9,3.0,49.9,7.0,6.0,5.0,361.0,26.0,0.7142857142857143,1.709819247679531,0.5704616491536223,-1.0835630596206964,-0.9190172883476714,0.40591587788059724,0,1.709819247679531
36081036100,Queens,Queens,2956,41990.0,67.7,2.0,28.8,0.0,1.2,21.7,25.8,12.0,6.4,60.3,8.8,7.0,41.7,8.0,6.0,2.0,204.25,47.75,0.25,2.7063599458728014,-0.5959011204675988,-1.0210924740986889,0.16159630570386607,-1.7785899002701537,0,2.7063599458728014
36081036300,Queens,Queens,2105,52841.0,78.4,1.5,12.5,0.0,4.0,21.3,37.1,22.3,12.3,62.7,1.6,0.0,45.5,10.0,7.0,4.0,160.8,142.2,0.4,4.750593824228028,-0.21672314655784178,-1.0375321018676382,0.1313693520241029,-1.385624600449583,0,4.750593824228028
36081036500,Queens,Queens,3822,49375.0,76.1,2.8,15.4,0.0,5.5,23.3,37.3,17.4,4.7,62.1,10.9,1.2,36.3,,,,,,,0.0,-0.3378392517620827,-0.9947890696683698,0.28250412042291934,-1.6151324418533717,0,0.0
36081036600,Queens,Queens,3041,69250.0,4.5,0.0,88.8,0.0,5.1,11.0,6.6,47.7,7.4,39.1,2.5,3.2,49.1,6.0,6.0,1.0,314.0,25.666666666666668,0.1666666666666666,1.9730351857941466,0.3566739019985312,-1.0868509851744863,-0.6469747052298018,-0.08320237794615326,0,1.9730351857941466
36081036700,Queens,Queens,2644,60000.0,39.5,3.2,44.3,0.0,10.8,13.6,16.5,23.2,9.2,49.3,14.7,1.8,42.7,,,,,,,0.0,0.03344136502818261,-0.9816373674532103,-0.45049950631134045,-0.4976964961136872,0,0.0
36081036800,Queens,Queens,2446,71923.0,8.7,1.3,87.0,0.0,0.0,7.2,10.2,42.9,12.3,40.7,0.8,3.2,47.6,7.0,6.0,3.0,280.1428571428572,45.0,0.4285714285714285,2.861815208503679,0.45007936916844926,-1.044107952975218,-0.9341307651875531,0.3401021813807844,0,2.861815208503679
36081037100,Queens,Queens,1789,47209.0,51.1,2.3,28.6,0.0,18.0,27.9,40.9,30.2,12.0,50.1,6.0,1.7,41.9,,,,,,,0.0,-0.4135280815002205,-1.0112286974373192,0.630114087740197,-2.054870866677737,0,0.0
36081037300,Queens,Queens,2500,56320.0,60.0,6.3,18.4,0.0,8.6,17.3,23.3,25.6,12.5,55.6,4.9,1.0,46.9,1.0,1.0,0.0,353.0,0.0,0.0,0.4,-0.09515276859893985,-0.879711675285724,-0.17090018477352997,-0.8039642591111339,0,0.4
36081037500,Queens,Queens,3946,45655.0,88.7,0.8,2.5,0.0,5.9,21.7,29.3,11.6,4.6,74.3,7.1,1.5,39.9,,,,,,,0.0,-0.46783114771123907,-1.0605475807441676,0.16159630570386607,-1.6899750341592727,0,0.0
36081037600,Queens,Queens,5979,72198.0,5.4,0.0,90.8,0.6,2.1,5.6,6.0,51.9,3.6,38.8,1.7,2.9,45.5,22.0,13.0,12.0,263.22727272727275,33.72727272727273,0.5454545454545454,3.679545074427162,0.45968898513243256,-1.0868509851744863,-1.0550385799066062,0.4278765798645525,0,3.679545074427162
36081037700,Queens,Queens,3717,46276.0,87.2,0.0,10.0,0.0,2.4,26.4,31.0,21.6,2.3,64.0,7.6,1.1,40.0,6.0,6.0,0.0,151.5,2.333333333333333,0.0,1.6142050040355125,-0.44613088766166215,-1.0868509851744863,0.5167630114410846,-2.0497448842772332,0,1.6142050040355125
36081037900,Queens,Queens,7287,48523.0,94.0,0.1,1.7,0.4,3.8,22.6,31.1,12.3,5.0,68.8,9.7,0.0,43.9,5.0,5.0,2.0,137.4,36.8,0.4,0.6861534239055853,-0.3676115892214056,-1.0835630596206964,0.22960695148333363,-1.6807816003254357,0,0.6861534239055853
36081038100,Queens,Queens,7798,48311.0,83.2,1.1,11.6,0.0,3.3,27.2,38.8,21.5,5.1,68.4,4.8,0.0,43.7,,,,,,,0.0,-0.37501972952818546,-1.0506838040827977,0.5772169188006113,-2.0029204524115944,0,0.0
36081038400,Queens,Queens,2420,62500.0,8.6,2.0,85.1,0.0,4.0,9.4,12.8,51.1,4.3,39.8,2.1,1.5,48.7,,,,,,,0.0,0.12080151015530385,-1.0210924740986889,-0.7678825199488549,-0.1324084439945301,0,0.0
